"212","0000000003003964"," 17990.00000"," 03/06/2014"," 06/08/2014"," 10848.00000"," 127.00000"," 31.00000"
"213","0000000003466018"," 2290.00000"," 03/06/2014"," 06/09/2014"," 1745.00000"," 25.00000"," 5.00000"
"214","0000000003725028"," 159900.00000"," 03/06/2014"," 05/21/2014"," 100418.00000"," 1738.00000"," 217.00000"
"215","0000000002464129"," 81800.00000"," 03/06/2014"," 05/02/2014"," 57997.00000"," 725.00000"," 159.00000"
"216","0000000003836376"," 449990.00000"," 03/06/2014"," 05/13/2014"," 289794.00000"," 4347.00000"," 682.00000"
"217","0000000003738717"," 179990.00000"," 03/06/2014"," 06/10/2014"," 122574.00000"," 1582.00000"," 324.00000"
"218","0000000003651218"," 1290.00000"," 03/06/2014"," 05/08/2014"," 916.00000"," 14.00000"," 3.00000"
"219","0000000003839715"," 9990.00000"," 03/06/2014"," 05/10/2014"," 7433.00000"," 111.00000"," 16.00000"
"220","0000000003661104"," 19990.00000"," 03/06/2014"," 06/03/2014"," 14893.00000"," 222.00000"," 39.00000"
"221","0000000003243829"," 44990.00000"," 03/06/2014"," 05/26/2014"," 32123.00000"," 576.00000"," 70.00000"
"222","0000000003740423"," 599990.00000"," 03/06/2014"," 05/18/2014"," 448193.00000"," 7261.00000"," 1255.00000"
"223","0000000003739267"," 14990.00000"," 03/06/2014"," 05/30/2014"," 9249.00000"," 134.00000"," 19.00000"
"224","0000000003633694"," 44900.00000"," 03/06/2014"," 05/29/2014"," 31969.00000"," 586.00000"," 71.00000"
"225","0000000003491582"," 19260.00000"," 03/06/2014"," 05/11/2014"," 13714.00000"," 206.00000"," 37.00000"
"226","0000000003459968"," 79990.00000"," 03/06/2014"," 05/29/2014"," 50474.00000"," 939.00000"," 125.00000"
"227","0000000003564750"," 54990.00000"," 03/06/2014"," 05/14/2014"," 34864.00000"," 677.00000"," 77.00000"
"228","0000000003466148"," 2990.00000"," 03/06/2014"," 06/01/2014"," 2270.00000"," 35.00000"," 7.00000"
"229","0000000003787151"," 32990.00000"," 03/06/2014"," 04/29/2014"," 25502.00000"," 401.00000"," 75.00000"
"230","0000000003660361"," 922990.00000"," 03/06/2014"," 05/14/2014"," 710703.00000"," 9169.00000"," 1841.00000"
"231","0000000002279729"," 4990.00000"," 03/06/2014"," 04/29/2014"," 3858.00000"," 64.00000"," 9.00000"
"232","0000000003563720"," 19990.00000"," 03/06/2014"," 05/11/2014"," 14433.00000"," 269.00000"," 33.00000"
"233","0000000003720339"," 29990.00000"," 03/06/2014"," 06/12/2014"," 21683.00000"," 402.00000"," 63.00000"
"234","0000000002012850"," 46990.00000"," 03/06/2014"," 06/11/2014"," 31249.00000"," 550.00000"," 71.00000"
"235","0000000003336305"," 39990.00000"," 03/06/2014"," 05/04/2014"," 25794.00000"," 328.00000"," 65.00000"
"236","0000000002468904"," 39990.00000"," 03/06/2014"," 05/18/2014"," 24154.00000"," 370.00000"," 66.00000"
